quiz_id,level,title,description,quiz_category,quiz_tags,version,status,question_number,question_text,question_category,question_tags,explanation,correct_index,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9
b1-005,B1,Gerunds and Infinitives,Practice Gerunds and Infinitives.,Grammar,"Grammar,B1",1,published,5,She dislikes ___ in cold weather.,Grammar,"Grammar,B1",Enjoy is followed by a gerund (-ing form).,2,read,reading,to read,reads,,,,,
b1-006,B1,Modal Deduction,Practice Modal Deduction.,Grammar,"Grammar,B1",1,published,1,The lights are off. They ___ be at home.,Grammar,"Grammar,B1",Can't expresses a strong negative deduction.,1,can't,must,should,need,,,,,
b1-006,B1,Modal Deduction,Practice Modal Deduction.,Grammar,"Grammar,B1",1,published,2,The office is dark. They ___ be there.,Grammar,"Grammar,B1",Can't expresses a strong negative deduction.,3,must,should,can't,need,,,,,
b1-006,B1,Modal Deduction,Practice Modal Deduction.,Grammar,"Grammar,B1",1,published,3,Her phone is off. She ___ be asleep.,Grammar,"Grammar,B1",Can't expresses a strong negative deduction.,2,must,can't,should,need,,,,,
b1-006,B1,Modal Deduction,Practice Modal Deduction.,Grammar,"Grammar,B1",1,published,4,The lights are out. The staff ___ be working.,Grammar,"Grammar,B1",Can't expresses a strong negative deduction.,4,must,should,need,can't,,,,,
b1-006,B1,Modal Deduction,Practice Modal Deduction.,Grammar,"Grammar,B1",1,published,5,Nobody answered. He ___ be at home.,Grammar,"Grammar,B1",Can't expresses a strong negative deduction.,3,must,should,can't,need,,,,,
b1-007,B1,Passive Voice,Practice Passive Voice.,Grammar,"Grammar,B1",1,published,1,The bridge ___ in 1990.,Grammar,"Grammar,B1",The past passive uses was/were + past participle.,3,built,is building,was built,has build,,,,,
b1-007,B1,Passive Voice,Practice Passive Voice.,Grammar,"Grammar,B1",1,published,2,The museum ___ in 2005.,Grammar,"Grammar,B1",The past passive uses was/were + past participle.,2,built,was built,is building,has build,,,,,
b1-007,B1,Passive Voice,Practice Passive Voice.,Grammar,"Grammar,B1",1,published,3,The house ___ last year.,Grammar,"Grammar,B1",The past passive uses was/were + past participle.,1,was built,built,is building,has build,,,,,
b1-007,B1,Passive Voice,Practice Passive Voice.,Grammar,"Grammar,B1",1,published,4,The road ___ in the 1980s.,Grammar,"Grammar,B1",The past passive uses was/were + past participle.,4,built,is building,has build,was built,,,,,
b1-007,B1,Passive Voice,Practice Passive Voice.,Grammar,"Grammar,B1",1,published,5,The document ___ yesterday.,Grammar,"Grammar,B1",The past passive uses was/were + past participle.,3,built,is building,was built,has build,,,,,
b1-008,B1,Linkers,Practice Linkers.,Writing,"Writing,B1",1,published,1,"I was tired; ___, I finished the report.",Writing,"Writing,B1",However introduces a contrast.,4,because,so that,unless,however,,,,,
b1-008,B1,Linkers,Practice Linkers.,Writing,"Writing,B1",1,published,2,"I was exhausted; ___, I completed the assignment.",Writing,"Writing,B1",However introduces a contrast.,3,because,so that,however,unless,,,,,
b1-008,B1,Linkers,Practice Linkers.,Writing,"Writing,B1",1,published,3,"The task was difficult; ___, we finished it on time.",Writing,"Writing,B1",However introduces a contrast.,2,because,however,so that,unless,,,,,
b1-008,B1,Linkers,Practice Linkers.,Writing,"Writing,B1",1,published,4,"She felt nervous; ___, she gave the presentation.",Writing,"Writing,B1",However introduces a contrast.,1,however,because,so that,unless,,,,,
b1-008,B1,Linkers,Practice Linkers.,Writing,"Writing,B1",1,published,5,"It was raining; ___, they continued the match.",Writing,"Writing,B1",However introduces a contrast.,4,because,so that,unless,however,,,,,
b1-009,B1,Used to,Practice Used to.,Grammar,"Grammar,B1",1,published,1,I ___ play football every weekend when I was younger.,Grammar,"Grammar,B1",Used to describes past habits or states.,4,use to,am used to,used,used to,,,,,
b1-009,B1,Used to,Practice Used to.,Grammar,"Grammar,B1",1,published,2,"When I was a child, I ___ ride my bike every day.",Grammar,"Grammar,B1",Used to describes past habits or states.,3,use to,am used to,used to,used,,,,,
b1-009,B1,Used to,Practice Used to.,Grammar,"Grammar,B1",1,published,3,He ___ visit his grandparents every Sunday when he was young.,Grammar,"Grammar,B1",Used to describes past habits or states.,1,used to,use to,am used to,used,,,,,
b1-009,B1,Used to,Practice Used to.,Grammar,"Grammar,B1",1,published,4,We ___ live in that town years ago.,Grammar,"Grammar,B1",Used to describes past habits or states.,2,use to,used to,am used to,used,,,,,
b1-009,B1,Used to,Practice Used to.,Grammar,"Grammar,B1",1,published,5,She ___ collect stamps when she was younger.,Grammar,"Grammar,B1",Used to describes past habits or states.,4,use to,am used to,used,used to,,,,,
b1-010,B1,Phrasal Verbs,Practice Phrasal Verbs.,Vocabulary,"Vocabulary,B1",1,published,1,Please ___ the lights before you leave.,Vocabulary,"Vocabulary,B1",Turn off means switch something off.,4,turn up to,turning off,turned,turn off,,,,,
b1-010,B1,Phrasal Verbs,Practice Phrasal Verbs.,Vocabulary,"Vocabulary,B1",1,published,2,Please ___ the computer before you leave.,Vocabulary,"Vocabulary,B1",Turn off means switch something off.,2,turn up to,turn off,turning off,turned,,,,,
b1-010,B1,Phrasal Verbs,Practice Phrasal Verbs.,Vocabulary,"Vocabulary,B1",1,published,3,Remember to ___ the TV when you go out.,Vocabulary,"Vocabulary,B1",Turn off means switch something off.,1,turn off,turn up to,turning off,turned,,,,,
b1-010,B1,Phrasal Verbs,Practice Phrasal Verbs.,Vocabulary,"Vocabulary,B1",1,published,4,Can you ___ the fan before bed?,Vocabulary,"Vocabulary,B1",Turn off means switch something off.,3,turn up to,turning off,turn off,turned,,,,,
b1-010,B1,Phrasal Verbs,Practice Phrasal Verbs.,Vocabulary,"Vocabulary,B1",1,published,5,Please ___ the lights in the hallway.,Vocabulary,"Vocabulary,B1",Turn off means switch something off.,1,turn off,turn up to,turning off,turned,,,,,
b2-001,B2,Mixed Conditionals,Practice Mixed Conditionals.,Grammar,"Grammar,B2",1,published,1,"If I had studied harder, I ___ more confident now.",Grammar,"Grammar,B2",A past condition can have a present result.,1,would be,will be,am,would have been,,,,,
b2-001,B2,Mixed Conditionals,Practice Mixed Conditionals.,Grammar,"Grammar,B2",1,published,2,"If she had accepted the job, she ___ happier now.",Grammar,"Grammar,B2",A past condition can have a present result.,3,will be,am,would be,would have been,,,,,
b2-001,B2,Mixed Conditionals,Practice Mixed Conditionals.,Grammar,"Grammar,B2",1,published,3,"If we had left earlier, we ___ home by now.",Grammar,"Grammar,B2",A past condition can have a present result.,2,will be,would be,am,would have been,,,,,
b2-001,B2,Mixed Conditionals,Practice Mixed Conditionals.,Grammar,"Grammar,B2",1,published,4,"If he had prepared properly, he ___ more confident today.",Grammar,"Grammar,B2",A past condition can have a present result.,4,will be,am,would have been,would be,,,,,
b2-001,B2,Mixed Conditionals,Practice Mixed Conditionals.,Grammar,"Grammar,B2",1,published,5,"If they had invested sooner, they ___ richer now.",Grammar,"Grammar,B2",A past condition can have a present result.,4,will be,am,would have been,would be,,,,,
b2-002,B2,Inversion,Practice Inversion.,Grammar,"Grammar,B2",1,published,1,Rarely ___ such a beautiful performance.,Grammar,"Grammar,B2",Restrictive adverbs at the front can trigger inversion.,2,I have seen,have I seen,I saw,did I have seen,,,,,
b2-002,B2,Inversion,Practice Inversion.,Grammar,"Grammar,B2",1,published,2,Rarely ___ such a difficult problem.,Grammar,"Grammar,B2",Restrictive adverbs at the front can trigger inversion.,3,I have seen,I saw,have I seen,did I have seen,,,,,
b2-002,B2,Inversion,Practice Inversion.,Grammar,"Grammar,B2",1,published,3,Seldom ___ so much support.,Grammar,"Grammar,B2",Restrictive adverbs at the front can trigger inversion.,4,I have seen,I saw,did I have seen,have I seen,,,,,
b2-002,B2,Inversion,Practice Inversion.,Grammar,"Grammar,B2",1,published,4,Never ___ such a crowded hall.,Grammar,"Grammar,B2",Restrictive adverbs at the front can trigger inversion.,1,have I seen,I have seen,I saw,did I have seen,,,,,
b2-002,B2,Inversion,Practice Inversion.,Grammar,"Grammar,B2",1,published,5,Hardly ever ___ a mistake like that.,Grammar,"Grammar,B2",Restrictive adverbs at the front can trigger inversion.,2,I have seen,have I seen,I saw,did I have seen,,,,,
b2-003,B2,Modal Perfect,Practice Modal Perfect.,Grammar,"Grammar,B2",1,published,1,She ___ have forgotten the meeting; she never misses one.,Grammar,"Grammar,B2",Can't have + past participle expresses a strong negative deduction.,3,must,should,can't,can,,,,,
b2-003,B2,Modal Perfect,Practice Modal Perfect.,Grammar,"Grammar,B2",1,published,2,She ___ have missed the train; the station is nearby and she left early.,Grammar,"Grammar,B2",Can't have + past participle expresses a strong negative deduction.,4,must,should,can,can't,,,,,
b2-003,B2,Modal Perfect,Practice Modal Perfect.,Grammar,"Grammar,B2",1,published,3,He ___ have forgotten the deadline; he set three reminders.,Grammar,"Grammar,B2",Can't have + past participle expresses a strong negative deduction.,2,must,can't,should,can,,,,,
b2-003,B2,Modal Perfect,Practice Modal Perfect.,Grammar,"Grammar,B2",1,published,4,They ___ have lost the keys; they were in the same place yesterday.,Grammar,"Grammar,B2",Can't have + past participle expresses a strong negative deduction.,1,can't,must,should,can,,,,,
b2-003,B2,Modal Perfect,Practice Modal Perfect.,Grammar,"Grammar,B2",1,published,5,The manager ___ have ignored the warning; he was informed twice.,Grammar,"Grammar,B2",Can't have + past participle expresses a strong negative deduction.,3,must,should,can't,can,,,,,
b2-004,B2,Causative,Practice Causative.,Grammar,"Grammar,B2",1,published,1,I had my car ___ yesterday.,Grammar,"Grammar,B2",Have + object + past participle describes a service arranged for someone.,2,repair,repaired,repairing,to repair,,,,,
b2-004,B2,Causative,Practice Causative.,Grammar,"Grammar,B2",1,published,2,I had my laptop ___ yesterday.,Grammar,"Grammar,B2",Have + object + past participle describes a service arranged for someone.,4,repair,repairing,to repair,repaired,,,,,
b2-004,B2,Causative,Practice Causative.,Grammar,"Grammar,B2",1,published,3,She had her dress ___ for the event.,Grammar,"Grammar,B2",Have + object + past participle describes a service arranged for someone.,3,repair,repairing,repaired,to repair,,,,,
b2-004,B2,Causative,Practice Causative.,Grammar,"Grammar,B2",1,published,4,We had the windows ___ last week.,Grammar,"Grammar,B2",Have + object + past participle describes a service arranged for someone.,1,repaired,repair,repairing,to repair,,,,,
b2-004,B2,Causative,Practice Causative.,Grammar,"Grammar,B2",1,published,5,He had his watch ___ this morning.,Grammar,"Grammar,B2",Have + object + past participle describes a service arranged for someone.,1,repaired,repair,repairing,to repair,,,,,
b2-005,B2,Participle Clauses,Practice Participle Clauses.,Grammar,"Grammar,B2",1,published,1,"___ the report, she sent it to the manager.",Grammar,"Grammar,B2",Having + past participle shows the first action happened before the second.,1,Having finished,Finishing,To finish,Finished,,,,,
b2-005,B2,Participle Clauses,Practice Participle Clauses.,Grammar,"Grammar,B2",1,published,2,"___ the meeting, he sent the notes to everyone.",Grammar,"Grammar,B2",Having + past participle shows the first action happened before the second.,3,Finishing,To finish,Having finished,Finished,,,,,
b2-005,B2,Participle Clauses,Practice Participle Clauses.,Grammar,"Grammar,B2",1,published,3,"___ the contract, she emailed the final version.",Grammar,"Grammar,B2",Having + past participle shows the first action happened before the second.,2,Finishing,Having finished,To finish,Finished,,,,,
b2-005,B2,Participle Clauses,Practice Participle Clauses.,Grammar,"Grammar,B2",1,published,4,"___ the data, they presented the results.",Grammar,"Grammar,B2",Having + past participle shows the first action happened before the second.,4,Finishing,To finish,Finished,Having finished,,,,,
b2-005,B2,Participle Clauses,Practice Participle Clauses.,Grammar,"Grammar,B2",1,published,5,"___ the application, he submitted it online.",Grammar,"Grammar,B2",Having + past participle shows the first action happened before the second.,4,Finishing,To finish,Finished,Having finished,,,,,
b2-006,B2,Advanced Passive,Practice Advanced Passive.,Grammar,"Grammar,B2",1,published,1,The suspect is believed ___ abroad.,Grammar,"Grammar,B2",Is believed + to have + past participle reports an earlier action.,4,fleeing to have,that fled,to fleeing,to have fled,,,,,
b2-006,B2,Advanced Passive,Practice Advanced Passive.,Grammar,"Grammar,B2",1,published,2,The witness is believed ___ abroad.,Grammar,"Grammar,B2",Is believed + to have + past participle reports an earlier action.,2,fleeing to have,to have fled,that fled,to fleeing,,,,,
b2-006,B2,Advanced Passive,Practice Advanced Passive.,Grammar,"Grammar,B2",1,published,3,The suspect is thought ___ the country.,Grammar,"Grammar,B2",Is believed + to have + past participle reports an earlier action.,1,to have fled,fleeing to have,that fled,to fleeing,,,,,
b2-006,B2,Advanced Passive,Practice Advanced Passive.,Grammar,"Grammar,B2",1,published,4,The official is reported ___ abroad.,Grammar,"Grammar,B2",Is believed + to have + past participle reports an earlier action.,3,fleeing to have,that fled,to have fled,to fleeing,,,,,
b2-006,B2,Advanced Passive,Practice Advanced Passive.,Grammar,"Grammar,B2",1,published,5,The fugitive is believed ___ the country.,Grammar,"Grammar,B2",Is believed + to have + past participle reports an earlier action.,4,fleeing to have,that fled,to fleeing,to have fled,,,,,
b2-007,B2,Hedging,Practice Hedging.,Academic English,"Academic English,B2",1,published,1,The results ___ suggest that the policy was effective.,Academic English,"Academic English,B2",Appear to is a cautious way to state a conclusion.,2,clearly,appear to,must,never,,,,,
b2-007,B2,Hedging,Practice Hedging.,Academic English,"Academic English,B2",1,published,2,The figures ___ indicate a gradual increase.,Academic English,"Academic English,B2",Appear to is a cautious way to state a conclusion.,2,clearly,appear to,must,never,,,,,
b2-007,B2,Hedging,Practice Hedging.,Academic English,"Academic English,B2",1,published,3,The findings ___ be enough to support the theory.,Academic English,"Academic English,B2",Appear to is a cautious way to state a conclusion.,1,appear to,must,clearly,never,,,,,
b2-007,B2,Hedging,Practice Hedging.,Academic English,"Academic English,B2",1,published,4,The findings ___ appear to support the theory.,Academic English,"Academic English,B2",Appear to is a cautious way to state a conclusion.,4,clearly,must,never,appear to,,,,,
b2-007,B2,Hedging,Practice Hedging.,Academic English,"Academic English,B2",1,published,5,The data ___ suggest a change in consumer behavior.,Academic English,"Academic English,B2",Appear to is a cautious way to state a conclusion.,4,clearly,must,never,appear to,,,,,
b2-008,B2,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,B2",1,published,1,The company needs to ___ a decision quickly.,Vocabulary,"Vocabulary,B2",Make a decision is the standard collocation.,1,make,do,take up,put,,,,,
b2-008,B2,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,B2",1,published,2,The board needs to ___ a decision soon.,Vocabulary,"Vocabulary,B2",Make a decision is the standard collocation.,2,do,make,take up,put,,,,,
b2-008,B2,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,B2",1,published,3,We should ___ a decision before Friday.,Vocabulary,"Vocabulary,B2",Make a decision is the standard collocation.,4,do,take up,put,make,,,,,
b2-008,B2,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,B2",1,published,4,The team must ___ a decision today.,Vocabulary,"Vocabulary,B2",Make a decision is the standard collocation.,3,do,take up,make,put,,,,,
b2-008,B2,Collocation,Practice Collocation.,Vocabulary,"Vocabulary,B2",1,published,5,Management will ___ a decision after the review.,Vocabulary,"Vocabulary,B2",Make a decision is the standard collocation.,4,do,take up,put,make,,,,,
b2-009,B2,Concession,Practice Concession.,Grammar,"Grammar,B2",1,published,1,"___ the heavy traffic, we arrived on time.",Grammar,"Grammar,B2",Despite is followed by a noun phrase or gerund.,2,Although of,Despite,However,Because,,,,,
b2-009,B2,Concession,Practice Concession.,Grammar,"Grammar,B2",1,published,2,"___ the bad weather, the event continued.",Grammar,"Grammar,B2",Despite is followed by a noun phrase or gerund.,4,Although of,However,Because,Despite,,,,,
b2-009,B2,Concession,Practice Concession.,Grammar,"Grammar,B2",1,published,3,"___ the delay, the train arrived on time.",Grammar,"Grammar,B2",Despite is followed by a noun phrase or gerund.,3,Although of,However,Despite,Because,,,,,
b2-009,B2,Concession,Practice Concession.,Grammar,"Grammar,B2",1,published,4,"___ the high cost, they approved the project.",Grammar,"Grammar,B2",Despite is followed by a noun phrase or gerund.,1,Despite,Although of,However,Because,,,,,
b2-009,B2,Concession,Practice Concession.,Grammar,"Grammar,B2",1,published,5,"___ the noise, she completed the interview.",Grammar,"Grammar,B2",Despite is followed by a noun phrase or gerund.,4,Although of,However,Because,Despite,,,,,
b2-010,B2,Register,Practice Register.,Writing,"Writing,B2",1,published,1,Which is most appropriate in a formal report?,Writing,"Writing,B2","Formal reports favor precise, neutral vocabulary.",2,Kids need more help.,Children require additional support.,Kids gotta get help.,Children need stuff.,,,,,
b2-010,B2,Register,Practice Register.,Writing,"Writing,B2",1,published,2,Which sentence is most appropriate in a formal report?,Writing,"Writing,B2","Formal reports favor precise, neutral vocabulary.",4,Kids need more help.,Kids gotta get help.,Children need stuff.,Children require additional support.,,,,,
b2-010,B2,Register,Practice Register.,Writing,"Writing,B2",1,published,3,Which wording best fits a formal academic report?,Writing,"Writing,B2","Formal reports favor precise, neutral vocabulary.",1,Children require additional support.,Kids need more help.,Kids gotta get help.,Children need stuff.,,,,,
b2-010,B2,Register,Practice Register.,Writing,"Writing,B2",1,published,4,Which option is most suitable for a professional report?,Writing,"Writing,B2","Formal reports favor precise, neutral vocabulary.",3,Kids need more help.,Kids gotta get help.,Children require additional support.,Children need stuff.,,,,,
b2-010,B2,Register,Practice Register.,Writing,"Writing,B2",1,published,5,Which sentence has the most formal register for a report?,Writing,"Writing,B2","Formal reports favor precise, neutral vocabulary.",3,Kids need more help.,Kids gotta get help.,Children require additional support.,Children need stuff.,,,,,
c1-001,C1,Advanced Conditionals,Practice Advanced Conditionals.,Grammar,"Grammar,C1",1,published,1,"Had I known about the delay, I ___ earlier.",Grammar,"Grammar,C1",Had I known is an inverted third conditional.,3,would leave,will have left,would have left,left,,,,,
c1-001,C1,Advanced Conditionals,Practice Advanced Conditionals.,Grammar,"Grammar,C1",1,published,2,"Had she known about the change, she ___ earlier.",Grammar,"Grammar,C1",Had I known is an inverted third conditional.,2,would leave,would have left,will have left,left,,,,,
c1-001,C1,Advanced Conditionals,Practice Advanced Conditionals.,Grammar,"Grammar,C1",1,published,3,"Had we received the notice, we ___ sooner.",Grammar,"Grammar,C1",Had I known is an inverted third conditional.,1,would have left,would leave,will have left,left,,,,,
c1-001,C1,Advanced Conditionals,Practice Advanced Conditionals.,Grammar,"Grammar,C1",1,published,4,"Had they understood the risk, they ___ differently.",Grammar,"Grammar,C1",Had I known is an inverted third conditional.,4,would leave,will have left,left,would have left,,,,,
c1-001,C1,Advanced Conditionals,Practice Advanced Conditionals.,Grammar,"Grammar,C1",1,published,5,"Had he seen the problem, he ___ action.",Grammar,"Grammar,C1",Had I known is an inverted third conditional.,4,would leave,will have left,left,would have left,,,,,
c1-002,C1,Subjunctive,Practice Subjunctive.,Grammar,"Grammar,C1",1,published,1,It is essential that every applicant ___ the form.,Grammar,"Grammar,C1",Formal English may use the base form after essential that.,2,completes,complete,completed,will complete,,,,,
c1-002,C1,Subjunctive,Practice Subjunctive.,Grammar,"Grammar,C1",1,published,2,It is essential that each student ___ the instructions carefully.,Grammar,"Grammar,C1",Formal English may use the base form after essential that.,3,completes,completed,complete,will complete,,,,,
c1-002,C1,Subjunctive,Practice Subjunctive.,Grammar,"Grammar,C1",1,published,3,It is vital that every member ___ on time.,Grammar,"Grammar,C1",Formal English may use the base form after essential that.,1,complete,completes,completed,will complete,,,,,
c1-002,C1,Subjunctive,Practice Subjunctive.,Grammar,"Grammar,C1",1,published,4,The policy requires that each applicant ___ the declaration.,Grammar,"Grammar,C1",Formal English may use the base form after essential that.,4,completes,completed,will complete,complete,,,,,
c1-002,C1,Subjunctive,Practice Subjunctive.,Grammar,"Grammar,C1",1,published,5,It is important that she ___ the form today.,Grammar,"Grammar,C1",Formal English may use the base form after essential that.,4,completes,completed,will complete,complete,,,,,
c1-003,C1,Cleft Sentences,Practice Cleft Sentences.,Grammar,"Grammar,C1",1,published,1,___ I object to is the lack of evidence.,Grammar,"Grammar,C1",What I object to is a cleft construction.,3,That,Which,What,It,,,,,
c1-003,C1,Cleft Sentences,Practice Cleft Sentences.,Grammar,"Grammar,C1",1,published,2,___ concerns me is the lack of detail.,Grammar,"Grammar,C1",What I object to is a cleft construction.,4,That,Which,It,What,,,,,
c1-003,C1,Cleft Sentences,Practice Cleft Sentences.,Grammar,"Grammar,C1",1,published,3,___ we need is a clearer explanation.,Grammar,"Grammar,C1",What I object to is a cleft construction.,2,That,What,Which,It,,,,,
c1-003,C1,Cleft Sentences,Practice Cleft Sentences.,Grammar,"Grammar,C1",1,published,4,___ matters most is the quality of the evidence.,Grammar,"Grammar,C1",What I object to is a cleft construction.,1,What,That,Which,It,,,,,
c1-003,C1,Cleft Sentences,Practice Cleft Sentences.,Grammar,"Grammar,C1",1,published,5,___ I find surprising is the final conclusion.,Grammar,"Grammar,C1",What I object to is a cleft construction.,4,That,Which,It,What,,,,,
c1-004,C1,Discourse Markers,Practice Discourse Markers.,Writing,"Writing,C1",1,published,1,"The proposal is ambitious. ___, it is financially realistic.",Writing,"Writing,C1",Nevertheless signals contrast.,4,For example,Similarly,Consequently,Nevertheless,,,,,
c1-004,C1,Discourse Markers,Practice Discourse Markers.,Writing,"Writing,C1",1,published,2,"The plan is ambitious. ___, it is achievable.",Writing,"Writing,C1",Nevertheless signals contrast.,3,For example,Similarly,Nevertheless,Consequently,,,,,
c1-004,C1,Discourse Markers,Practice Discourse Markers.,Writing,"Writing,C1",1,published,3,"The task is difficult. ___, the team completed it.",Writing,"Writing,C1",Nevertheless signals contrast.,2,For example,Nevertheless,Similarly,Consequently,,,,,
c1-004,C1,Discourse Markers,Practice Discourse Markers.,Writing,"Writing,C1",1,published,4,"The idea is unconventional. ___, it has strong support.",Writing,"Writing,C1",Nevertheless signals contrast.,1,Nevertheless,For example,Similarly,Consequently,,,,,
c1-004,C1,Discourse Markers,Practice Discourse Markers.,Writing,"Writing,C1",1,published,5,"The proposal is expensive. ___, it may save money later.",Writing,"Writing,C1",Nevertheless signals contrast.,3,For example,Similarly,Nevertheless,Consequently,,,,,
c1-005,C1,Nominalisation,Practice Nominalisation.,Academic English,"Academic English,C1",1,published,1,The committee decided to delay the vote. The ___ was unexpected.,Academic English,"Academic English,C1",Decision is the noun form of decide.,2,decide,decision,deciding,decisive,,,,,
c1-005,C1,Nominalisation,Practice Nominalisation.,Academic English,"Academic English,C1",1,published,2,The committee refused to comment. The ___ was unexpected.,Academic English,"Academic English,C1",Decision is the noun form of decide.,3,decide,deciding,decision,decisive,,,,,
c1-005,C1,Nominalisation,Practice Nominalisation.,Academic English,"Academic English,C1",1,published,3,The board chose to postpone the vote. The ___ was controversial.,Academic English,"Academic English,C1",Decision is the noun form of decide.,4,decide,deciding,decisive,decision,,,,,
c1-005,C1,Nominalisation,Practice Nominalisation.,Academic English,"Academic English,C1",1,published,4,The team agreed to revise the plan. The ___ was welcomed.,Academic English,"Academic English,C1",Decision is the noun form of decide.,1,decision,decide,deciding,decisive,,,,,
c1-005,C1,Nominalisation,Practice Nominalisation.,Academic English,"Academic English,C1",1,published,5,The panel decided to reject the offer. The ___ surprised everyone.,Academic English,"Academic English,C1",Decision is the noun form of decide.,2,decide,decision,deciding,decisive,,,,,
c1-006,C1,Ellipsis,Practice Ellipsis.,Grammar,"Grammar,C1",1,published,1,"I can finish the report, and she can ___ too.",Grammar,"Grammar,C1",The repeated main verb can be retained or omitted after a modal; finish is the natural completion.,3,does,so,finish,can,,,,,
c1-006,C1,Ellipsis,Practice Ellipsis.,Grammar,"Grammar,C1",1,published,2,"I can complete the draft, and she can ___ too.",Grammar,"Grammar,C1",The repeated main verb can be retained or omitted after a modal; finish is the natural completion.,1,finish,does,so,can,,,,,
c1-006,C1,Ellipsis,Practice Ellipsis.,Grammar,"Grammar,C1",1,published,3,"They can finish the task, and we can ___ too.",Grammar,"Grammar,C1",The repeated main verb can be retained or omitted after a modal; finish is the natural completion.,4,does,so,can,finish,,,,,
c1-006,C1,Ellipsis,Practice Ellipsis.,Grammar,"Grammar,C1",1,published,4,"He can prepare the summary, and she can ___ too.",Grammar,"Grammar,C1",The repeated main verb can be retained or omitted after a modal; finish is the natural completion.,2,does,finish,so,can,,,,,
c1-006,C1,Ellipsis,Practice Ellipsis.,Grammar,"Grammar,C1",1,published,5,"I can revise the proposal, and they can ___ too.",Grammar,"Grammar,C1",The repeated main verb can be retained or omitted after a modal; finish is the natural completion.,2,does,finish,so,can,,,,,
c1-007,C1,Lexical Precision,Practice Lexical Precision.,Vocabulary,"Vocabulary,C1",1,published,1,The wording was ___; readers disagreed about its meaning.,Vocabulary,"Vocabulary,C1",Ambiguous means open to more than one interpretation.,3,ambitious,arbitrary,ambiguous,obsolete,,,,,
c1-007,C1,Lexical Precision,Practice Lexical Precision.,Vocabulary,"Vocabulary,C1",1,published,2,The evidence was ___; it allowed several interpretations.,Vocabulary,"Vocabulary,C1",Ambiguous means open to more than one interpretation.,4,ambitious,arbitrary,obsolete,ambiguous,,,,,
c1-007,C1,Lexical Precision,Practice Lexical Precision.,Vocabulary,"Vocabulary,C1",1,published,3,The clause was ___; its intended meaning was unclear.,Vocabulary,"Vocabulary,C1",Ambiguous means open to more than one interpretation.,3,ambitious,arbitrary,ambiguous,obsolete,,,,,
c1-007,C1,Lexical Precision,Practice Lexical Precision.,Vocabulary,"Vocabulary,C1",1,published,4,The statement remained ___; the context was unclear.,Vocabulary,"Vocabulary,C1",Ambiguous means open to more than one interpretation.,1,ambiguous,ambitious,arbitrary,obsolete,,,,,
c1-007,C1,Lexical Precision,Practice Lexical Precision.,Vocabulary,"Vocabulary,C1",1,published,5,The message was ___; it could be understood in different ways.,Vocabulary,"Vocabulary,C1",Ambiguous means open to more than one interpretation.,2,ambitious,ambiguous,arbitrary,obsolete,,,,,
c1-008,C1,Inversion after Only,Practice Inversion after Only.,Grammar,"Grammar,C1",1,published,1,Only after the meeting ___ the implications become clear.,Grammar,"Grammar,C1",Only + fronted adverbial can require inversion.,1,did,were,have,do,,,,,
c1-008,C1,Inversion after Only,Practice Inversion after Only.,Grammar,"Grammar,C1",1,published,2,Only after the report was published ___ the issue receive attention.,Grammar,"Grammar,C1",Only + fronted adverbial can require inversion.,4,were,have,do,did,,,,,
c1-008,C1,Inversion after Only,Practice Inversion after Only.,Grammar,"Grammar,C1",1,published,3,Only after the evidence was reviewed ___ the error become clear.,Grammar,"Grammar,C1",Only + fronted adverbial can require inversion.,3,were,have,did,do,,,,,
c1-008,C1,Inversion after Only,Practice Inversion after Only.,Grammar,"Grammar,C1",1,published,4,Only after the meeting ended ___ they understand the decision.,Grammar,"Grammar,C1",Only + fronted adverbial can require inversion.,2,were,did,have,do,,,,,
c1-008,C1,Inversion after Only,Practice Inversion after Only.,Grammar,"Grammar,C1",1,published,5,Only after the data were checked ___ the pattern emerge.,Grammar,"Grammar,C1",Only + fronted adverbial can require inversion.,1,did,were,have,do,,,,,
c1-009,C1,Academic Stance,Practice Academic Stance.,Academic English,"Academic English,C1",1,published,1,The findings ___ indicate a relationship between the variables.,Academic English,"Academic English,C1",Appear to indicates cautious academic interpretation.,2,definitely prove,appear to,obviously are,must,,,,,
c1-009,C1,Academic Stance,Practice Academic Stance.,Academic English,"Academic English,C1",1,published,2,The results ___ indicate a link between the two variables.,Academic English,"Academic English,C1",Appear to indicates cautious academic interpretation.,4,definitely prove,obviously are,must,appear to,,,,,
c1-009,C1,Academic Stance,Practice Academic Stance.,Academic English,"Academic English,C1",1,published,3,The findings ___ suggest that the method is effective.,Academic English,"Academic English,C1",Appear to indicates cautious academic interpretation.,3,definitely prove,obviously are,appear to,must,,,,,
c1-009,C1,Academic Stance,Practice Academic Stance.,Academic English,"Academic English,C1",1,published,4,The studies ___ appear to support the proposed explanation.,Academic English,"Academic English,C1",Appear to indicates cautious academic interpretation.,1,appear to,definitely prove,obviously are,must,,,,,
